,Stn_code,Location,State_Name,Temp_min,Temp_max,pH_min,pH_max,conduc_min,conduc_max,bod_min,bod_max,nitrate_min,nitrate_max,Fcoli_min,Fcoli_max,Tcoli_min,Tcoli_max,Tds_min,Tds_max,F_min,F_max,Ar_min,Ar_max
890,4909.0,"THALAVAIPETTAI, BHAVANI",TAMIL NADU,31,31,6.8,6.8,378,378,1,1,0.3,0.3,33,33,110,110,252,252,0.5,0.5,0.001,0.001
891,32.0,"WELL AT MUSIRI, TAMIL NADU",TAMIL NADU,25,31,7.0,7.8,545,1358,2,3,0.3,0.9,2,43,91,94,328,902,0.2,0.2,-,-
892,4280.0,"B,W AT IDS RAMPUR,
HANAMKONDA, WARANGAL",TELANGANA,28,28,7.4,7.4,7040,7040,-,-,22.8,22.8,2,2,2,2,4435,4435,1.5,1.5,-,-
893,1525.0,"B/W - IDA , NEAR CHAITANYA CHLORIDES , PASHAMAYLAM ,
MEDAK DIST.",TELANGANA,25,25,6.8,7.4,3420,3560,-,-,21,24,-,-,-,-,1946,2142,0.4,0.4,0.01,0.01
894,1794.0,"B/W - MANAKONDUR (V) , KARIMNAGAR DIST.",TELANGANA,28,31,7.8,7.9,1125,1285,-,-,12.4,13.9,2,2,98,120,712,772,0.9,1,-,-
895,1810.0,"B/W - SRI RAMNAGAR COLONY,
SHAKKAR NAGAR, BODHAN, NIZAMABAD DIST.",TELANGANA,25,25,6.9,7.4,2198,2337,-,-,19,22,-,-,-,-,1160,1389,0.4,0.4,0.01,0.01
896,3094.0,"B/W AT AKBARNAGAR,
RAMAGUNDAM, KARIMNAGAR",TELANGANA,29,29,8.2,8.3,1084,1131,-,-,0.3,2.4,2,2,2,2,610,729,0.9,0.9,-,-
897,4278.0,"B/W AT AUROBINDO, HATNUR,
SANGAREDDY",TELANGANA,25,25,6.8,6.9,1040,1376,-,-,14,15,-,-,-,-,609,804,0.4,0.4,0.01,0.01
898,4265.0,"B/W AT GRAM PANCHAYATH
OFFICE, DOTHIGUDAM",TELANGANA,22,22,6.9,7.5,1072,1957,-,-,10,10,-,-,-,-,635,1126,0.3,0.6,0.01,0.01
899,3088.0,"B/W AT J.NARASIMHA RAOÃ‚Â’S HOUSE, 14NOS. AREA, RAMAVARAM, NEAR MWS DUMPSITE, KOTHAGUDEM,
KHAMMAM",TELANGANA,30,30.2,6.7,8.0,1355,1469,-,-,0.3,4.6,2,2,2,2,868,944,0.6,0.6,-,-
900,4277.0,B/W AT ZPHS SULTHANPUR,TELANGANA,25,25,6.6,7.2,3268,3765,-,-,25,26,-,-,-,-,1810,2209,0.4,0.5,0.01,0.01
901,4282.0,"B/W NEAR AARLA BAVI (AGRICULTURAL FIELD),
POCHAMPALLY MANDAL",TELANGANA,22,22,6.7,7.5,1408,1694,-,-,12,15,-,-,-,-,712,952,0.2,0.3,0.01,0.01
902,4286.0,"B/W NEAR ANKIREDDIGUDAM VILLAGE (AGRUCULTURAL FIELD)
CHOUTUPPAL MANDAL",TELANGANA,21,21,6.9,7.5,1849,2189,-,-,17,19,-,-,-,-,1137,1228,0.3,0.4,0.01,0.01
903,4281.0,"B/W NEAR BHIMANPALLI VILLAGE (OPEN LAND )
POCHAMPALLY MANDAL",TELANGANA,21,21,6.7,7.4,2364,2736,-,-,21,24,-,-,-,-,1375,1475,0.2,0.3,0.01,0.01
904,1792.0,"B/W -NEAR CKM COLLEGE ,
ENUMAMULA (V) , WARANGAL DIST.",TELANGANA,30,30,8.7,8.7,1106,1106,-,-,6.2,6.2,2,2,2,2,667,667,0.7,0.7,-,-
905,4283.0,"B/W NEAR DANTUR (OPEN
LAND), POCHAMPALLY MANDAL",TELANGANA,21,21,7.1,7.5,3193,3720,-,-,25,25,-,-,-,-,1768,2137,0.2,0.3,0.01,0.01
906,4287.0,"B/W NEAR LINGAREDDYGUDAM VILLAGE (BESIDE CHOUTUPPAL- VALIGONDA ROAD)
CHOUTUPPAL MANDAL",TELANGANA,22,22,6.9,7.2,1592,1813,-,-,12,13,-,-,-,-,981,1024,0.3,0.3,0.01,0.01
907,4279.0,"B/W NEAR M/S ARCH PHARMA, GUNDLA MACHANUR,
SANGAREDDY",TELANGANA,25,25,6.5,6.6,965,1236,-,-,15,20,-,-,-,-,578,810,0.5,0.5,0.01,0.01
908,4284.0,"B/W NEAR MALKAPUR LAKE, MALKAPUR VILLAGE (AGRICULTURAL FIELD)
CHOUTUPPA; MANDAL",TELANGANA,21,21,6.9,7.4,1446,1918,-,-,12,15,-,-,-,-,810,1075,0.3,0.3,0.01,0.01
909,4288.0,"B/W NEAR NAGARAM CHERUVU, DEVALAMMA
NAGARAM VILLAGE",TELANGANA,21,21,7.2,7.4,839,1298,-,-,7,11,-,-,-,-,487,727,0.2,0.3,0.01,0.01
910,4285.0,"B/W NEAR PEDDAKONDUR
VILLAGE (AGRICULTURAL FIELD), CHOUTUPPAL MANDAL",TELANGANA,22,22,6.7,7.4,1758,1894,-,-,11,12,-,-,-,-,1064,1080,0.3,0.4,0.01,0.01
911,4289.0,"B/W NEAR PITTAM PALLE VILLAGE (OPEN LAND BESIDE VILLAGE ROAD) CHITYAL
MANDAL",TELANGANA,22,22,6.4,6.8,1345,1553,-,-,8,11,-,-,-,-,759,862,0.4,0.5,0.01,0.01
912,4290.0,"B/W NEAR PITTAM PEDDAKAPARTHI VIKKAGE (OPEN LAND BESIDE VILLAGE
ROAD) CHITYAL MANDAL",TELANGANA,21,21,6.8,6.8,1020,1376,-,-,6,8,-,-,-,-,579,790,0.4,0.5,0.01,0.01
913,1791.0,"B/W. - EAST OF SAICHERUVU , PAIDIPALLY (V), WARANGAL
DIST.",TELANGANA,29,29,7.8,7.8,2708,2708,-,-,10.8,10.8,2,2,2,2,1706,1706,0.8,0.8,-,-
914,1515.0,"B/W. - NAGARAM(V), PALVONCHA, KHAMMAM DIST.",TELANGANA,29,30.4,8.3,8.4,1564,1879,-,-,17,22.4,2,2,2,2,869,1129,0.8,0.9,-,-
915,1795.0,"B/W. - PANCHAYAT OFFICE , ,
BOLLARAM (V) MEDAK DIST.",TELANGANA,25,25,6.8,7.3,2310,2410,-,-,11,13,-,-,-,-,1370,1392,0.2,0.3,0.01,0.01
916,1811.0,"B/W. - PRIMARY SCHOOL - RUDRAVELLI (V) , BIBINAGAR
(M), NALGONDA DIST.",TELANGANA,19,20,7.0,7.4,1392,1603,-,-,7,10,-,-,-,-,761,945,0.3,0.3,0.01,0.01
917,4260.0,"BORE WELL NEAR MSW DUMP
YARD, MEDAK TOWN MEDAK DISTRICT",TELANGANA,29,33,6.6,7.0,905,1195,-,-,6,7,-,-,-,-,508,684,0.3,0.3,0.01,0.01
918,4264.0,"BORE WELL WATER POINT AT ZP GIRLS HIGH SCHOOL BHUDAM POCHAMPALLY (V & M)
YADADRI DISTRICT",TELANGANA,24,24,6.8,7.5,1768,1971,-,-,19,20,-,-,-,-,981,1139,0.5,0.6,0.01,0.01
919,4271.0,"BOREWELL LOCATED AT
GOVERNMENT PRIMARY",TELANGANA,29,29,7.8,8.0,1561,1599,-,-,21.5,22.8,2,2,63,63,869,1008,0.9,1,-,-
920,,"SCHOOL, SY. NO 32 DHULAPALLY
(V) QUTHBULLAPUR (M)
MEDCHAL DISTRICT.",,,,,,,,,,,,,,,,,,,,,
921,4270.0,"BOREWELL LOCATED AT HOUSE OF P. ANJANEYULU, PLOT NO,25, SHAKTHIPURAM, PRASHANTH NAGAR, I. E. KUKATPALLY,
MEDCHAL DISTRICT",TELANGANA,31,31,7.4,7.9,2094,2147,-,-,14,16,2,2,27,34,1156,1374,0.7,1.2,-,-
922,4269.0,"BOREWELL LOCATED AT HOUSE OF SRI P NEKATESH RAJU, PLOT NO 115,22 321, APIIC, CO- [PERATIVE CONONY, JEEDIMETLA, QUTHBULLAPUR
(M) MEDCHAL DISTRICT",TELANGANA,32,32,7.0,7.5,2628,2791,-,-,7.5,12,2,2,48,63,1568,1758,1.2,1.2,-,-
923,4268.0,"BOREWELL LOCATED AT HOUSE OF SRI VITAL RAO, H.NO. 2-42 875, ABESTOS COLONY, GANDHI NAGAR, BALANAGAR, MEDCHAL
DISTRICT",TELANGANA,30,30,8.2,8.4,956,1131,-,-,12.5,16.8,2,2,38,43,530,651,1.1,1.1,-,-
924,4272.0,"BOREWELL LOCATED AT RAHIV GRUHA KA;PA, AHMEDGUDA,
AMBEDKAR NAGAR, KAPRA MEDCHAL DISTRICT.",TELANGANA,30,30,8.3,8.7,821,849,-,-,5,6.2,2,2,40,43,463,545,0.9,0.9,-,-
925,4273.0,"BOREWELL LOCATED AT THANDA DUNDIGAL (V) DHUNDIGAL (M) MEDCHAL
DISTRICT",TELANGANA,32,32,7.4,7.8,1549,2930,-,-,12.2,14.7,2,2,46,47,860,1561,0.7,1,-,-
926,4276.0,"BOREWELL NEAR GRAM PANCHAYAT OFFICE, KHAZIPALLY VILLAGE,
SANGAREDDY DISTRIST",TELANGANA,28,34,6.9,7.0,1835,2137,-,-,18,19,-,-,-,-,1105,1218,0.3,0.4,0.01,0.01
927,4262.0,"BOREWELL NEAR GRAMPANCHYAT OFFICE, KISTAIPALLY VILLAGE JINNARM MANDAL, SANGAREDDY
DISTRICT",TELANGANA,26,33,6.7,6.8,1976,2202,-,-,18,21,-,-,-,-,1128,1360,0.4,0.5,0.01,0.01
928,4263.0,"BOREWELL NEAR MPP SCHOOL GADDAPOTHARAM VILLAGE, JINNARAM MANDAL,
SANGAREDDY DISTRICT",TELANGANA,26,33,6.5,6.6,3165,4270,-,-,23,27,-,-,-,-,1720,2498,0.4,0.4,0.01,0.01
929,4266.0,"BOREWELL NEAR PRIMARY SCHOOL, ADLOOR YELLAREDDY
(N) SADASHIVANAGAR (M) KAMAREDDY DIST",TELANGANA,25,25,6.8,7.2,840,953,-,-,10,12,-,-,-,-,490,596,0.5,0.5,0.01,0.01
930,4274.0,"BOREWELL POINTS AT THE PERIPHERY OF THE IDA,
JEEDIMETLA",TELANGANA,29,29,7.5,7.8,986,1962,-,-,10,14.2,2,2,33,33,555,1092,0.6,0.8,-,-
931,4275.0,"BOREWELL POINTS AT THE PERIPHERY OF THE ISA
BALANAGAR",TELANGANA,28,28,7.5,8.2,2005,2364,-,-,27,32.8,2,2,41,43,1284,1489,1.2,1.3,-,-
932,1793.0,"O/W - BHOOMAIAH NEAR ASHPONDS OF NTPC , KUNDANPALLY (V) ,
RAMAGUNDAM , KARIMNAGAR",TELANGANA,30,30,7.8,8.3,1652,1955,-,-,0.8,1.2,2,2,4,6,914,1088,1,1.2,-,-
933,15.0,WELL AT KUYYURA,TELANGANA,27,27,8.2,8.3,401,624,-,-,0.3,0.3,2,2,2,2,222,356,0.7,0.7,-,-
934,27.0,WELL AT PEDDAVOORA,TELANGANA,22,25,6.6,7.5,1065,1350,-,-,5,6,-,-,-,-,550,792,0.3,0.3,0.01,0.01
935,16.0,WELL AT TADAVAI A.P.,TELANGANA,28,28,7.9,8.0,784,1064,-,-,13.4,14,2,2,33,34,502,680,0.6,0.6,-,-
936,1732.0,"A.D.NAGAR, AGARTALA,
TRIPURA",TRIPURA,22,26.5,5.9,6.0,108,121,1,1,0.3,0.3,2,2,2,2,60,66,0.2,0.2,-,-
937,1734.0,"GANDHIGRAM, AGARTALA,
TRIPURA",TRIPURA,21.5,26.5,5.7,5.8,109,113,1,1,0.3,0.3,2,2,2,2,62,64,0.2,0.2,-,-
938,1730.0,"KUNJBAN, AGARTALA, TRIPURA",TRIPURA,22,26.5,6.3,6.6,108,115,1,1,0.3,0.3,2,2,2,2,64,68,0.2,0.2,-,-
939,1731.0,"LANKAMURA, TRIPURA",TRIPURA,25,26.5,6.0,6.1,109,935,1,1,0.3,0.3,2,2,2,2,60,62,0.2,0.2,-,-
940,1733.0,"SHIBNAGAR, AGARTALA,
TRIPURA",TRIPURA,22,26.5,5.8,5.9,113,119,1,1,0.3,0.3,2,2,2,2,62,64,0.2,0.2,-,-
941,4205.0,"TUBE WELL AT AMAR SAGAR,
UDAIPUR",TRIPURA,23,26,5.5,5.7,106,108,1,1,0.3,0.3,2,2,2,2,58,58,0.2,0.2,-,-
942,4204.0,TUBE WELL AT AMARPUR,TRIPURA,22.5,25.5,5.4,5.5,106,118,1,1,0.3,0.3,2,2,2,2,56,66,0.2,0.2,-,-
943,4210.0,TUBE WELL AT AMBASSA,TRIPURA,22,25,5.4,5.6,92,99,1,1,0.3,0.3,2,2,2,2,50,58,0.2,0.2,-,-
944,4188.0,"TUBE WELL AT ARUNDHATI
NAGAR",TRIPURA,23,26,6.0,6.2,95,108,1,1,0.3,0.3,2,2,2,2,54,58,0.2,0.2,-,-
945,3426.0,"TUBE WELL AT B.C.MANU,
SOUTH TRIPURA",TRIPURA,23,25.5,5.4,5.6,88,93,1,1,0.3,0.3,2,2,2,2,46,50,0.2,0.2,-,-
946,4187.0,TUBE WELL AT BADHARGHAT,TRIPURA,23.5,26.5,5.9,6.0,119,128,1,1,0.3,0.3,2,2,2,2,62,68,0.2,0.2,-,-
947,3428.0,"TUBE WELL AT BAGAFA, SOUTH
TRIPURA",TRIPURA,23,25.5,5.3,5.3,89,96,1,1,0.3,0.3,2,2,2,2,52,56,0.2,0.2,-,-
948,4209.0,TUBE WELL AT BELONIA,TRIPURA,23,26.5,5.5,5.7,109,116,1,1,0.3,0.3,2,2,2,2,62,66,0.2,0.2,-,-
949,4200.0,TUBE WELL AT BISHALGARH,TRIPURA,23,26,5.6,5.8,93,95,1,1,0.3,0.3,2,2,2,2,56,56,0.2,0.2,-,-
950,4636.0,TUBE WELL AT BISHALGARH,TRIPURA,23,26,6.2,6.3,89,99,1,1,0.3,0.3,2,2,2,2,50,56,0.2,0.2,-,-
951,4202.0,TUBE WELL AT BISHRAMGANJ,TRIPURA,23,26,5.5,5.5,110,122,1,1,0.3,0.3,2,2,2,2,62,68,0.2,0.2,-,-
952,3425.0,"TUBE WELL AT BODHJUNG
NAGAR, WEST TRIPURA",TRIPURA,23,26.5,5.5,6.0,93,109,1,1,0.3,0.3,2,2,2,2,52,62,0.2,0.2,-,-
953,4651.0,"TUBE WELL AT CHAKMAGHAT, TELIAMURA",TRIPURA,23,25.5,6.4,6.9,89,102,1,1,0.3,0.3,2,2,2,2,48,58,0.2,0.2,-,-
954,4638.0,TUBE WELL AT CHAMPAKNAGAR,TRIPURA,23,25.5,6.4,6.5,89,96,1,1,0.3,0.3,2,2,2,2,50,52,0.2,0.2,-,-
955,4212.0,TUBE WELL AT CHAWMANU,TRIPURA,25,25,5.3,5.3,96,96,1,1,0.3,0.3,2,2,2,2,52,52,0.2,0.2,-,-
956,3432.0,"TUBE WELL AT CHURAIBARI (INTERSTATE BOUNDRY), NORTH TRIPURA",TRIPURA,22,25.5,5.5,5.9,94,110,1,1,0.3,0.3,2,2,2,2,56,68,0.2,0.2,-,-
957,4216.0,TUBE WELL AT DAMCHERRA,TRIPURA,22,25,5.4,5.6,92,98,1,1,0.3,0.3,2,2,2,2,50,56,0.2,0.2,-,-
958,4190.0,"TUBE WELL AT DEBENDRA
CHANDRA NAGAR",TRIPURA,23,25.5,5.5,5.7,95,100,1,1,0.3,0.37,2,2,2,2,58,62,0.2,0.2,-,-
959,4206.0,"TUBE WELL AT DHANI SAGAR,
UDAIPUR",TRIPURA,23.5,26,5.3,5.4,109,112,1,1,0.3,0.3,2,2,2,2,58,62,0.2,0.2,-,-
960,4215.0,TUBE WELL AT DHARMANAGAR,TRIPURA,23,25.5,5.6,5.7,119,126,1,1,0.3,0.3,2,2,2,2,68,72,0.2,0.2,-,-
961,4186.0,TUBE WELL AT DOKLI,TRIPURA,23.5,26,5.6,5.8,121,129,1,1,0.3,0.3,2,2,2,2,64,68,0.2,0.2,-,-
962,3435.0,"TUBE WELL AT GOUR NAGAR, NORTH TRIPURA",TRIPURA,21.5,25,5.9,6.1,96,106,1,1,0.3,0.3,2,2,2,2,52,58,0.2,0.2,-,-
963,3423.0,"TUBE WELL AT HAPANIA, WEST
TRIPURA",TRIPURA,23,26.5,6.1,6.2,74,94,1,1,0.3,0.3,2,2,2,2,42,54,0.2,0.2,-,-
964,3430.0,"TUBE WELL AT JAWAHANAGAR,
DHALAI",TRIPURA,23,25,5.9,6.0,82,99,1,1,0.3,0.3,2,2,2,2,48,62,0.2,0.2,-,-
965,4185.0,TUBE WELL AT JIRANIA,TRIPURA,23,26,5.5,5.8,118,119,1,1,0.3,0.3,2,2,2,2,66,68,0.2,0.2,-,-
966,4208.0,TUBE WELL AT JOLAIBARI,TRIPURA,23,26,5.3,5.7,99,118,1,1,0.3,0.3,2,2,2,2,52,68,0.2,0.2,-,-
967,3436.0,"TUBE WELL AT KAILASHAHAR,
NORTH TRIPURA",TRIPURA,22,25.5,5.7,5.9,98,101,1,1,0.3,0.3,2,2,2,2,52,56,0.2,0.2,-,-
968,4648.0,"TUBE WELL AT KALADEPHA
MANU",TRIPURA,23,26,7.1,7.2,96,106,1,1,0.3,0.3,2,2,2,2,54,60,0.2,0.2,-,-
969,4211.0,TUBE WELL AT KAMALPUR,TRIPURA,23,25,6.0,6.2,108,119,1,1,0.3,0.3,2,2,2,2,60,66,0.2,0.2,-,-
970,3433.0,"TUBE WELL AT KAMESWAR,
INDUSTRIAL ESTATE AREA, NORTH TRIPURA",TRIPURA,22.5,25.5,5.8,7.0,106,119,1,1,0.3,0.3,2,2,2,2,58,70,0.2,0.2,-,-
971,4217.0,TUBE WELL AT KANCHANPUR,TRIPURA,22,25,5.6,5.9,105,117,1,1,0.3,0.3,2,2,2,2,60,64,0.2,0.2,-,-
972,4203.0,TUBE WELL AT KARBOOK,TRIPURA,22.5,25.5,5.5,5.5,108,112,1,1,0.3,0.3,2,2,2,2,62,68,0.2,0.2,-,-
973,4214.0,TUBE WELL AT KHOWAI,TRIPURA,23.5,25.5,5.4,5.5,94,112,1,1,0.3,0.3,2,2,2,2,56,66,0.2,0.2,-,-
974,3431.0,"TUBE WELL AT KULAI, DHALAI",TRIPURA,23,25,5.3,5.8,79,93,1,1,0.3,0.3,2,2,2,2,48,58,0.2,0.2,-,-
975,3434.0,"TUBE WELL AT KUMARGHAT,
INDUSTRIAL ESTATE AREA, NORTH TRIPURA",TRIPURA,22.5,25.5,6.0,6.4,95,124,1,1,0.3,0.3,2,2,2,2,52,72,0.2,0.2,-,-
976,4647.0,TUBE WELL AT MANUBAZAR,TRIPURA,23,26,6.5,6.9,96,102,1,1,0.3,0.3,2,2,2,2,54,58,0.2,0.2,-,-
977,4641.0,TUBE WELL AT MELAGHAR,TRIPURA,23,26,5.2,5.3,94,106,1,1,0.3,0.3,2,2,2,2,52,58,0.2,0.2,-,-
978,3424.0,"TUBE WELL AT NAGICHERRA,
WEST TRIPURA",TRIPURA,23,26,5.9,6.1,84,89,1,1,0.3,0.3,2,2,2,2,42,50,0.2,0.2,-,-
979,4189.0,TUBE WELL AT NANADANNAGAR,TRIPURA,23,26,5.7,5.8,91,95,1,1,0.3,0.3,2,2,2,2,48,56,0.2,0.2,-,-
980,4218.0,TUBE WELL AT PANISAGAR,TRIPURA,22,25,5.7,5.7,91,95,1,1,0.3,0.3,2,2,2,2,48,54,0.2,0.2,-,-
981,4653.0,TUBE WELL AT PECHARTHAL,TRIPURA,23,25.5,5.9,6.2,108,112,1,1,0.3,0.3,2,2,2,2,50,56,0.2,0.2,-,-
982,4637.0,TUBE WELL AT RAJNAGAR,TRIPURA,23,26,6.3,6.5,91,94,1,1,0.3,0.3,2,2,2,2,50,52,0.2,0.2,-,-
983,4639.0,TUBE WELL AT RANIRBAZAR,TRIPURA,23,26,6.7,6.7,93,101,1,1,0.3,0.3,2,2,2,2,50,58,0.2,0.2,-,-
984,4207.0,TUBE WELL AT SABROOM,TRIPURA,23,26.5,5.5,5.6,106,108,1,1,0.3,0.3,2,2,2,2,54,56,0.2,0.2,-,-
985,3427.0,"TUBE WELL AT SHANTIR BAZAR,
SOUTH TRIPURA",TRIPURA,23,26,6.1,6.4,72,84,1,1,0.3,0.3,2,2,2,2,42,50,0.2,0.2,-,-
986,4201.0,TUBE WELL AT SONAMURA,TRIPURA,23,26,5.6,5.8,107,117,1,1,0.3,0.37,2,2,2,2,58,66,0.2,0.2,-,-
987,4191.0,"TUBE WELL AT SURYAMONI
NAGAR",TRIPURA,23,26,5.8,5.9,93,100,1,1,0.3,0.3,2,2,2,2,56,56,0.2,0.2,-,-
988,4213.0,TUBE WELL AT TELIAMURA,TRIPURA,23,25.5,5.6,5.6,88,95,1,1,0.3,0.3,2,2,2,2,50,54,0.2,0.2,-,-
989,4652.0,"TUBE WELL AT TELIAMURA
MARKET",TRIPURA,23,26,6.0,6.2,108,115,1,1,0.3,0.3,2,2,2,2,60,64,0.2,0.2,-,-
990,1406.0,"WELL AROUND UDAIPUR
(TUBEWELL), TRIPURA",TRIPURA,23,27,5.5,5.8,106,122,1,1,0.3,0.3,2,2,2,2,62,72,0.2,0.2,-,-
991,1405.0,"WELL AT UDAIPUR (TUBEWELL),
TRIPURA",TRIPURA,23,27,5.7,6.0,97,112,1,1,0.3,0.3,2,2,2,2,58,72,0.2,0.2,-,-
992,2470.0,"AT INDUSTRIAL AREA, FATEHPUR",UTTAR PRADESH,25.3,25.6,7.1,7.2,1920,1983,1,1,1.1,1.1,2,2,2,2,183,212,0.3,0.4,-,-
993,2469.0,"AT INDUSTRIAL AREA. NAINI,
ALLAHABAD",UTTAR PRADESH,25.3,25.4,7.2,7.3,1193,1222,1,1,0.85,0.9,2,2,2,2,251,263,0.4,0.4,-,-
994,2468.0,"BHADOHI INDUSTRIAL AREA, DEVELOPMENT AUTHORITY,
SANT RAVIDAS NAGAR",UTTAR PRADESH,23.5,26.5,7.7,7.8,492,540,-,-,-,-,-,-,-,-,295,318,-,-,-,-
995,2467.0,"CHANDPUR INDUSTRIAL AREA,
LAHARTARA, VARANASI",UTTAR PRADESH,24,25,7.8,7.8,486,612,-,-,-,-,-,-,-,-,284,354,-,-,-,-
996,1756.0,"GOPIGANJ INDUSTRIAL AREA
BHADOHI, VARANASI, U.P",UTTAR PRADESH,23.5,27,7.7,7.8,450,528,-,-,-,-,-,-,-,-,270,312,-,-,-,-
997,1758.0,"GROUND AROUND STP
DINAPUR, VARANASI, U.P",UTTAR PRADESH,24,25.5,7.6,7.7,468,508,-,-,-,-,-,-,-,-,254,280,-,-,-,-
998,1754.0,"HAPUR ROAD INDUSTRIAL AREA
GHAZIABAD, U.P",UTTAR PRADESH,21,22,7.1,7.5,710,710,1,1,0.3,0.31,2,2,2,2,295,420,0.2,0.2,-,-
999,1759.0,"IFFCO, PHOOLPUR, ALLAHABAD,
U.P",UTTAR PRADESH,25.2,25.4,7.1,7.2,1092,1188,1,1,0.89,0.9,2,2,2,2,236,241,0.4,0.4,-,-
1000,1747.0,"INDIA MARKA HAND PUMP IN
SAROWNI BLOCK AT RAIBAREILLY, U.P",UTTAR PRADESH,17,18,7.9,8.4,891,977,-,-,-,-,2,2,2,2,488,682,0.9,1.5,-,-
1001,2475.0,"INDUSTRIAL AREA, SULTANPUR ROAD",UTTAR PRADESH,18,18,7.9,8.1,811,1028,-,-,-,-,2,2,2,2,628,802,0.7,0.7,-,-
1002,1760.0,"M/S KANORIA CHEMICAL
SONBHADRA, U.P",UTTAR PRADESH,-,-,8.0,8.0,2600,2600,-,-,-,-,-,-,-,-,1306,1306,-,-,-,-
1003,1753.0,"MEERUT ROAD INDUSTRIAL
AREA GHAZIABAD, U.P",UTTAR PRADESH,21,23,7.3,7.4,548,1150,1,1,0.3,0.3,2,2,2,2,320,755,0.2,0.2,-,-
1004,1757.0,"MIRZAPUR INDUSTRIAL AREA,
U.P",UTTAR PRADESH,-,-,7.3,7.3,694,694,-,-,-,-,-,-,346,346,345,345,-,-,-,-
1005,1746.0,"NAGAR PALIKA TUBE WELL, SULTANPUR, U.P",UTTAR PRADESH,16,19,8.0,8.0,751,801,-,-,-,-,2,2,2,2,488,528,0.6,0.7,-,-
1006,2477.0,"NEAR ARYA KANYA INTER
COLLEGE. JALAUN",UTTAR PRADESH,23,23,7.5,7.5,948,948,-,-,-,-,-,-,-,-,568,568,-,-,-,-
1007,2479.0,"NEAR M/S KUMAR INTER NATIONAL LAKDI FAZALPUR,
DELHI ROAD, MORADABAD",UTTAR PRADESH,23,25,7.4,7.5,420,470,1,1,0.3,0.3,2,2,31,34,250,280,0.2,0.3,-,-
1008,2481.0,"NEAR PEER BEGRAJ INDSTRIAL
AREA, MUZAFFARNAGAR",UTTAR PRADESH,21.5,21.5,7.4,7.6,460,465,-,-,-,-,-,-,-,-,302,395,-,-,-,-
1009,1755.0,"PILKHUA INDUSTRIAL AREA
GHAZIABAD, U.P",UTTAR PRADESH,21,22,7.2,7.2,1315,1445,1,1,0.3,0.3,2,2,2,2,752,920,0.2,0.2,-,-
1010,1752.0,"SAHIBABAD INDUSTRIAL AREA,
GHAZIABAD, U.P",UTTAR PRADESH,21,24,7.0,7.2,2052,2120,1,1.2,0.3,0.4,2,2,2,2,924,1460,0.2,0.2,-,-
1011,1751.0,"TUBE WELL IN INDUSTRIAL AREA AT GAJRAULA, MORADABAD,
U.P",UTTAR PRADESH,-,-,7.4,7.4,742,742,1,1,0.3,0.3,2,2,24,24,464,464,0.4,0.4,-,-
1012,1761.0,"TUBE WELL IN SINGRAULI
INDUSTRIAL AREA, U.P",UTTAR PRADESH,-,-,7.4,7.4,186,186,-,-,-,-,-,-,-,-,94,94,-,-,-,-
1013,2474.0,"UNCHAHAAR (NEAR THERMAL
POWER PLANT)",UTTAR PRADESH,18,20,7.8,7.9,801,921,-,-,-,-,2,2,2,2,562,602,0.7,0.8,-,-
1014,3452.0,"GROUND WATER AT BHAGWAN
INDUSTRIAL AREA- 1",UTTARAKHAND,18,18,7.9,7.9,420,420,1,1,2.6,2.6,2,2,2,2,260,260,0.2,0.2,0.001,0.001
1015,3453.0,"GROUND WATER AT BHAGWAN INDUSTRIAL AREA- 2, SIKANDERPUR, LAKHESWARI,
ROORKEE, HARIDWAR",UTTARAKHAND,19,21,7.4,8.4,217,1064,1,1,0.3,3.6,2,2,2,2,138,674,0.2,0.4,0.001,0.001
1016,3448.0,GROUND WATER AT KASHIPUR BAJPUR ROAD- 1,UTTARAKHAND,30,30,7.2,7.2,320,320,6,6,0.3,0.3,-,-,-,-,218,218,0.5,0.5,0.001,0.001
1017,3449.0,"GROUND WATER AT KASHIPUR
BAJPUR ROAD- 2",UTTARAKHAND,25,30,7.2,7.7,294,370,2.1,2.2,0.6,0.6,-,-,-,-,188,256,0.5,0.5,0.001,0.001
1018,3446.0,"GROUND WATER AT KASHIPUR
MORADABAD ROAD- 1",UTTARAKHAND,23,28,7.3,7.5,320,400,1.3,1.6,0.3,0.3,-,-,-,-,218,225,0.5,0.5,0.001,0.001
1019,3447.0,"GROUND WATER AT KASHIPUR
MORADABAD ROAD- 2",UTTARAKHAND,21,28,7.2,7.4,354,370,1.5,2.2,0.6,0.6,-,-,-,-,215,256,0.5,0.5,0.001,0.001
1020,3442.0,"GROUND WATER AT PANTNAGAR INDUSTRIAL AREA-
1",UTTARAKHAND,24,32,7.0,7.7,278,320,1.8,2,0.3,0.3,-,-,-,-,169,206,0.8,0.8,0.001,0.001
1021,3443.0,"GROUND WATER AT PANTNAGAR INDUSTRIAL AREA-
2",UTTARAKHAND,24,32,7.4,7.6,280,293,2.2,2.2,0.3,0.3,-,-,-,-,191,196,0.8,0.8,0.001,0.001
1022,3454.0,"GROUND WATER AT ROORKEE INDUSTRIAL AREA- 1, CHC
BHAGWANPUR,HARIDWAR",UTTARAKHAND,19,22,7.9,8.3,297,849,1,1,0.3,5.7,2,2,2,2,190,525,0.2,0.2,0.001,0.001
